style_cd,style_category,style_description,diamond_wt,metal_typ,metal_wt,metal_amt,diamond_qty,diamond_qlty,total_diamond_wt,cstone_qty,cstone_wt,cstone_shape,metal_color,metal_size,gender,ring_type,chain_type,is_set,combined_text,earring_type,stud_subtype,setting,diameter,hoop_subtype,collection,image_url,original_row_count,hash,visual_id,unsure,source
RR016510KW-KO-S,RING,2.0CTW TB/RD DIA BAND,2.001,10KT,6.6,343.86,71,,2.001,0,0,ROUND,W,0,LADIES,,,FALSE,2.0CTW TB/RD DIA BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR016510KW-KO-S.jpg,1,be30904bc3cc6ee3,be30904bc3cc6ee3,FALSE,SUMIT
RR017610KY-ZA-S,RING,DS*10K 1-1/2CTTWBAG/RND CROSS OVER RHRNG,1.5024,10KT,5.64,258.54,59,II23,1.5024,0,0,ROUND,Y,7,LADIES,,,FALSE,DS*10K 1-1/2CTTWBAG/RND CROSS OVER RHRNG,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR017610KY-ZA-S.jpg,4,,rings/RR017610KY-ZA-S.jpg,FALSE,SUMIT
RR0207SS,RING,NC  .05CTW  LG OCT SMOKEY/CIT RING,0.052,SILV,5.65,7.18,8,,0.052,39,8.73,,W,0,LADIES,,,FALSE,NC  .05CTW  LG OCT SMOKEY/CIT RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR0207SS.jpg,2,e5659e969a9a6185,e5659e969a9a6185,FALSE,SUMIT
RR0272SSPV,RING,NC  1/6 CTW MP PROMISE RING,0.15,SILV,3.18,4.69,29,,0.15,0,0,,PV,7,LADIES,,,FALSE,NC  1/6 CTW MP PROMISE RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR0272SSPV.jpg,1,,rings/RR0272SSPV.jpg,FALSE,SUMIT
RR034114KW,RING,1.0CTW HEART COMPOSITE RING,0.982,14KT,3.84,301.4,17,,0.982,0,0,,W,0,LADIES,,,FALSE,1.0CTW HEART COMPOSITE RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR034114KW.jpg,1,,rings/RR034114KW.jpg,FALSE,SUMIT
RR034210KW,RING,.50CTW HEART COMPOSITE RING,0.4818,10KT,1.64,153.39,15,,0.4818,0,,,W,0,LADIES,,,FALSE,.50CTW HEART COMPOSITE RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR034210KW.jpg,2,,,TRUE,SUMIT
RR043510KW,RING,.20CTW AA OVAL TANZ AND DIA RING,0.2,10KT,2.1,117.75,20,,0.2,1,1.17,OVAL,W,0,LADIES,,,FALSE,.20CTW AA OVAL TANZ AND DIA RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR043510KW.jpg,10,,rings/RR043510KW.jpg,FALSE,SUMIT
RR045110KPSS-ZO,RING,.11CTW DIA BOW RING,0.113,GOSI,2.83,14.2,16,HI3,0.113,0,0,,PW,7,LADIES,,,FALSE,.11CTW DIA BOW RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR045110KPSS-ZO.jpg,13,,,TRUE,SUMIT
RR046314KW-ST,RING,.52CTW 14KW CROSS OVER BAND,0.518,14KT,3.9,250.3,82,,0.518,0,0,,W,7,LADIES,,,FALSE,.52CTW 14KW CROSS OVER BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR046314KW-ST.jpg,3,,,TRUE,SUMIT
RR061610KW-AA-S,RING,1.0CTW TB RD DIAMOND BAND,1.0044,10KT,7.05,357.01,168,,1.0044,0,0,ROUND,W,7,LADIES,,,FALSE,1.0CTW TB RD DIAMOND BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR061610KW-AA-S.jpg,2,,,TRUE,SUMIT
RR062210KY,RING,.75CTW TB/ROUND DIAMOND BAND,0.766,10KT,4.74,271.65,164,,0.766,0,0,ROUND,Y,7,LADIES,,,FALSE,.75CTW TB/ROUND DIAMOND BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR062210KY.jpg,2,,rings/RR062210KY.jpg,FALSE,SUMIT
RR064210KW-A,RING,.18CTW AQUA/BLUE/WHT /DIA OVAL RING,0.17,10KT,1.74,165.98,28,,0.17,0,2.3,OVAL,W,0,LADIES,,,FALSE,.18CTW AQUA/BLUE/WHT /DIA OVAL RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR064210KW-A.jpg,2,,,TRUE,SUMIT
RR086010KW-ST,RING,3/4 CTW DIA RD BAND LP,0.7504,10KT,5.31,243.41,94,II2I3,0.7504,0,0,ROUND,W,7,LADIES,,,FALSE,3/4 CTW DIA RD BAND LP,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR086010KW-ST.jpg,2,,,TRUE,SUMIT
RR0945SS,RING,.20CTW P/W FIGURE 8 RING,0.196,SILV,2.52,3.2,26,,0.196,0,0,,W,0,LADIES,,,FALSE,.20CTW P/W FIGURE 8 RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR0945SS.jpg,1,ea2895d16e26e959,ea2895d16e26e959,FALSE,SUMIT
RR0952SS,RING,.24CTW P/W 3 ROW CROSSOVER BAND,0.2445,SILV,3.09,3.92,29,H I2,0.2445,0,0,,W,0,LADIES,,,FALSE,.24CTW P/W 3 ROW CROSSOVER BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR0952SS.jpg,1,,rings/RR0952SS.jpg,FALSE,SUMIT
RR0960SS-MA,RING,.25CTW BLACK/W 3 ROW CROSSOVER BAND,0.257,SILV,4.48,5.69,31,,0.257,0,0,,W,7,LADIES,,,FALSE,.25CTW BLACK/W 3 ROW CROSSOVER BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR0960SS-MA.jpg,6,b33393999998cccc,b33393999998cccc,FALSE,SUMIT
RR096114KW,RING,1.0CTW P/W MULTI CROSSOVER HIGHWAY BAND,1.01,14KT,6.95,557.6,55,,1.01,0,0,,W,0,LADIES,,,FALSE,1.0CTW P/W MULTI CROSSOVER HIGHWAY BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR096114KW.jpg,1,,rings/RR096114KW.jpg,FALSE,SUMIT
RR100614KW,RING,.75CTW P/W BASIC FRAMED RD W/PPL HALO,,14KT,0,0,,,0,0,,ROUND,W,0,LADIES,,,FALSE,.75CTW P/W BASIC FRAMED RD W/PPL HALO,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR100614KW.jpg,4,,rings/RR100614KW.jpg,FALSE,SUMIT
RR103210PK,RING,.11CTW DBL ROW DIA HEART RING,,10KT,0,0,,,0,0,,,,0,LADIES,,,FALSE,.11CTW DBL ROW DIA HEART RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR103210PK.jpg,1,,,TRUE,SUMIT
RR104810KYERWB,RING,.25CTTW CLUSTER FRAMES BRIDAL SET,0.2511,10KT,4.4,226.95,22,IJ I2I3,0.2511,0,0,,Y,0,LADIES,BRIDAL,,TRUE,.25CTTW CLUSTER FRAMES BRIDAL SET,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR104810KYERWB.jpg,2,,,TRUE,SUMIT
RR104910KYGB-SE-S,RING,.08CTTW MENS DIA BAND,0.0932,10KT,3.85,195.5,9,KL I2I3,0.0932,0,0,,Y,0,GENTS,,,FALSE,.08CTTW MENS DIA BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR104910KYGB-SE-S.jpg,2,,,TRUE,SUMIT
RR110910KTT,RING,.10CTW WHT BOTTOM/YLW TOP CURVED CHANNEL,0.1,10KT,2.19,125.51,1,,0.1,0,0,,T,0,LADIES,,,FALSE,.10CTW WHT BOTTOM/YLW TOP CURVED CHANNEL,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR110910KTT.jpg,3,,,TRUE,SUMIT
RR1120SS,RING,.15 CT PPL/WHITE DIA TWIST RG,0.153,SILV,1.87,3.95,21,,0.153,0,0,,W,0,LADIES,,,FALSE,.15 CT PPL/WHITE DIA TWIST RG,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR1120SS.jpg,2,,rings/RR1120SS.jpg,FALSE,SUMIT
RR114010KY-ZA-S,RING,DS*10K 1CTTWBAG/RND SWISH COCKTAIL RHRNG,1,10KT,4.45,203.99,55,II23,1,0,0,ROUND,Y,7,LADIES,,,FALSE,DS*10K 1CTTWBAG/RND SWISH COCKTAIL RHRNG,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR114010KY-ZA-S.jpg,1,a3ccd0c98f3cc873,a3ccd0c98f3cc873,FALSE,SUMIT
RR115110KWCZ,RING,1.0CTW MULTI ROW BAR SET BAND,1.001,10KT,5.15,318,83,,1.001,0,0,,W,7,LADIES,,,TRUE,1.0CTW MULTI ROW BAR SET BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR115110KWCZ.jpg,3,,,TRUE,SUMIT
RR1207SSYV,RING,.40CTW BLUE/WHT DIA EVIL EYE MG STACK BA,0.401,SILV,7.39,9.39,97,,0.401,0,0,,T,0,LADIES,,,FALSE,.40CTW BLUE/WHT DIA EVIL EYE MG STACK BA,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR1207SSYV.jpg,2,,,TRUE,SUMIT
RR120914KW-BU,RING,.65CTW 5 HEART MPAVE SIDEWAY SET BAND,0.6513,14KT,2.72,198.37,85,,0.6513,0,0,,W,0,LADIES,,,TRUE,.65CTW 5 HEART MPAVE SIDEWAY SET BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR120914KW-BU.jpg,4,,,TRUE,SUMIT
RR121710KW-ZA-S,RING,1/3 CTW BRAIDED DIA BAND,0.301,10KT,2.51,104.62,44,,0.301,0,0,,W,0,LADIES,,,FALSE,1/3 CTW BRAIDED DIA BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR121710KW-ZA-S.jpg,3,,rings/RR121710KW-ZA-S.jpg,FALSE,SUMIT
RR122010KP-AA,RING,.15CTW DBL ROW PRONG X BAND,0.1472,10KT,2.1,108.32,20,,0.1472,0,0,,P,7,LADIES,,,FALSE,.15CTW DBL ROW PRONG X BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR122010KP-AA.jpg,5,,rings/RR122010KP-AA.jpg,FALSE,SUMIT
RR124310KW-ZA-S,RING,DS*10KWG 1/5CTTWDIA BYPASS FLOWR RG,0.2025,10KT,2.06,94.43,36,,0.2025,0,0,,W,0,LADIES,,,FALSE,DS*10KWG 1/5CTTWDIA BYPASS FLOWR RG,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR124310KW-ZA-S.jpg,1,,rings/RR124310KW-ZA-S.jpg,FALSE,SUMIT
RR126110KW-KO-S,RING,.33CTW ZIG ZAG PETITE BAND,0.33,10KT,3.11,178.23,44,,0.33,0,0,,W,0,LADIES,,,FALSE,.33CTW ZIG ZAG PETITE BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR126110KW-KO-S.jpg,1,,,TRUE,SUMIT
RR126514KW-DF,RING,.14CTW SINGLE HORIZ DIA CROSS RING,0.14,14KT,1.44,105.02,28,HII2,0.14,0,0,,W,7,LADIES,,,FALSE,.14CTW SINGLE HORIZ DIA CROSS RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR126514KW-DF.jpg,5,,rings/RR126514KW-DF.jpg,FALSE,SUMIT
RR127514KW5-BN,RING,.50CTW TB/RD MULTI CROSS OVER BAND,0.5028,14KT,7.7,615.31,54,H I1,0.5028,0,0,ROUND,W,5,LADIES,,,FALSE,.50CTW TB/RD MULTI CROSS OVER BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR127514KW5-BN.jpg,7,,,TRUE,SUMIT
RR130210KW-KO-S,RING,1.0CTW TRIPLE ROW HORIZ PAVE MG BAND,1.002,10KT,5.7,296.97,82,,1.002,0,0,,W,0,LADIES,,,FALSE,1.0CTW TRIPLE ROW HORIZ PAVE MG BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR130210KW-KO-S.jpg,3,ea91854e5b743c93,ea91854e5b743c93,FALSE,SUMIT
RR130610KW,RING,2.0CTW TP/RD HORIZ CURVED ITEM RNG,2,10KT,6.76,278.92,122,,2,0,0,"ROUND, TAPERED BAGUETTE",W,0,LADIES,,,FALSE,2.0CTW TP/RD HORIZ CURVED ITEM RNG,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR130610KW.jpg,4,,rings/RR130610KW.jpg,FALSE,SUMIT
RR130910KW,RING,1.0CTW TWIST MULTI ROW DIA ITEM RING,1,10KT,5.58,290.72,113,,1,0,0,,W,0,LADIES,,,FALSE,1.0CTW TWIST MULTI ROW DIA ITEM RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR130910KW.jpg,1,,rings/RR130910KW.jpg,FALSE,SUMIT
RR131210KYCZ,RING,1.0CTW SCALLOP EDGE 3 ROW DIA BAND,1.001,10KT,5.8,302.18,55,,1.001,0,0,,Y,7,LADIES,,,FALSE,1.0CTW SCALLOP EDGE 3 ROW DIA BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR131210KYCZ.jpg,1,,rings/RR131210KYCZ.jpg,FALSE,SUMIT
RR131310KWCZ,RING,1.0CTW TP/RD CTR GATHER HURRICAINE BAND,1.0033,10KT,6.68,348.03,113,,1.0033,0,0,"ROUND, TAPERED BAGUETTE",W,7,LADIES,,,FALSE,1.0CTW TP/RD CTR GATHER HURRICAINE BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR131310KWCZ.jpg,1,,rings/RR131310KWCZ.jpg,FALSE,SUMIT
RR1315SSYV,RING,1.0CTW DBL CNTR ROW TP/RD DIA BAND,0.9958,SILV,7.95,10.1,118,,0.9958,0,0,"ROUND, TAPERED BAGUETTE",YV,0,LADIES,,,FALSE,1.0CTW DBL CNTR ROW TP/RD DIA BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR1315SSYV.jpg,11,abced0b14c713b0e,abced0b14c713b0e,FALSE,SUMIT
RR131614KW-MA,RING,2.0CT DBL CTR ROW TP/RD DIA ITEM BAND LK,2.0008,14KT,7,499.45,120,IJ I2I3,2.0008,0,0,"ROUND, TAPERED BAGUETTE",W,7,LADIES,,,FALSE,2.0CT DBL CTR ROW TP/RD DIA ITEM BAND LK,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR131614KW-MA.jpg,14,,rings/RR131614KW-MA.jpg,FALSE,SUMIT
RR131714KW-ZO,RING,1.0CTW TP/RD DIA BAND,1.0022,14KT,4.58,330.72,117,,1.0022,0,0,"ROUND, TAPERED BAGUETTE",W,7,LADIES,,,FALSE,1.0CTW TP/RD DIA BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR131714KW-ZO.jpg,1,ef73908c8e234e78,ef73908c8e234e78,FALSE,SUMIT
RR131810KW-ST,RING,2.0CTW TP/RD DIA BAND LP,2,10KT,7.61,313.99,113,,2,0,0,"ROUND, TAPERED BAGUETTE",W,0,LADIES,,,FALSE,2.0CTW TP/RD DIA BAND LP,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR131810KW-ST.jpg,2,,,TRUE,SUMIT
RR137510PK-ZA-S,RING,1.0CTW PC/MULTI ROW HALO RING,1.01,10KT,4.21,192.99,71,,1.01,0,0,PRINCESS,P,0,LADIES,,,FALSE,1.0CTW PC/MULTI ROW HALO RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR137510PK-ZA-S.jpg,3,,rings/RR137510PK-ZA-S.jpg,FALSE,SUMIT
RR1450SS,RING,1/4 CTW SOL PLUS BYPASS RING,0.253,SILV,1.55,1.38,15,,0.253,0,0,,W,6.5,LADIES,,,FALSE,1/4 CTW SOL PLUS BYPASS RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR1450SS.jpg,1,,,TRUE,SUMIT
RR1451SS-ZO,RING,.15CT 3 STONE PPL/WHT  BYPASS RING,0.149,SILV,3.53,4.48,9,,0.149,0,0,,W,7,LADIES,,,FALSE,.15CT 3 STONE PPL/WHT  BYPASS RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR1451SS-ZO.jpg,6,b163c69cc899cc73,b163c69cc899cc73,FALSE,SUMIT
RR145310PW,RING,.15CTW SOL PLUS TENSION SET RING,0.148,10KT,1.79,102.58,1,,0.148,0,0,,PW,0,LADIES,,,TRUE,.15CTW SOL PLUS TENSION SET RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR145310PW.jpg,2,,,TRUE,SUMIT
RR1454SS-AA-S,RING,1.CTW TB/RD WIDE ITEM RING,1.002,SILV,7.68,10.68,100,,1.002,0,0,ROUND,W,7,LADIES,,,FALSE,1.CTW TB/RD WIDE ITEM RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR1454SS-AA-S.jpg,9,,,TRUE,SUMIT
RR1466SS-ZO,RING,.33CTW PPL/WHT ORBIT DIA BAND,0.33,SILV,3.84,4.88,21,,0.33,0,0,,W,7,LADIES,,,FALSE,.33CTW PPL/WHT ORBIT DIA BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR1466SS-ZO.jpg,6,ee66859b196866a6,ee66859b196866a6,FALSE,SUMIT
RR1475SS-JC,RING,.25CTW PPL WHT ROUND 5 STONE FRAMED RING,0.25,SILV,3.31,4.2,35,,0.25,0,0,ROUND,W,7,LADIES,,,FALSE,.25CTW PPL WHT ROUND 5 STONE FRAMED RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR1475SS-JC.jpg,2,,,TRUE,SUMIT
RR1476SS-JC-S,RING,.38CTW MULTI ROW PPL/WHT GRAD BYPASS BAN,0.38,SILV,4.61,5.85,59,,0.38,0,0,,W,7,LADIES,,,FALSE,.38CTW MULTI ROW PPL/WHT GRAD BYPASS BAN,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR1476SS-JC-S.jpg,6,,rings/RR1476SS-JC-S.jpg,FALSE,SUMIT
RR1477SS10PK-ZO,RING,.15CTW PPL/WHT SWIRL BAND,0.148,GOSI,4.79,19.93,19,,0.148,0,0,,PW,7,LADIES,,,FALSE,.15CTW PPL/WHT SWIRL BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR1477SS10PK-ZO.jpg,4,af23d0988e6f2bb0,af23d0988e6f2bb0,FALSE,SUMIT
RR150414PK-KO,RING,1.0CTW CHAMP/WHT ROSE TWIST DBL HALO,1.001,14KT,4.19,336.16,49,,1.001,0,0,ROUND,P,0,LADIES,,,FALSE,1.0CTW CHAMP/WHT ROSE TWIST DBL HALO 1/2 CTW RD CTR,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR150414PK-KO.jpg,1,,rings/RR150414PK-KO.jpg,FALSE,SUMIT
RR152410KW-ZA-S,RING,1/6 CTW PETITE TWIST LEAF 3 ROW BAND,0.1501,10KT,2.7,111.4,35,H I2,0.1501,0,0,,W,0,LADIES,,,FALSE,1/6 CTW PETITE TWIST LEAF 3 ROW BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR152410KW-ZA-S.jpg,5,,,TRUE,SUMIT
RR155010KW,RING,1/2CTW 5 STONE PLUS DIA BAND,0.501,10KT,3.11,162.03,19,,0.501,0,0,,W,7,LADIES,,,FALSE,1/2CTW 5 STONE PLUS DIA BAND,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR155010KW.jpg,1,,rings/RR155010KW.jpg,FALSE,SUMIT
RR166310KW-KO-S,RING,1/2 CTW TP/RD CLUSTER BYPASS ITEM RING,0.5026,10KT,3.55,184.96,87,I I3,0.5026,0,0,"ROUND, TAPERED BAGUETTE",W,0,LADIES,,,FALSE,1/2 CTW TP/RD CLUSTER BYPASS ITEM RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR166310KW-KO-S.jpg,5,,,TRUE,SUMIT
RR166410KY,RING,.50CTW SQUARE CUSHION CLUSTER TB/RD,0.5024,10KT,3.28,187.98,55,,0.5024,0,0,"CUSHION, ROUND",Y,0,LADIES,,,FALSE,.50CTW SQUARE CUSHION CLUSTER TB/RD,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR166410KY.jpg,2,ebe1849b9a6cc9a4,ebe1849b9a6cc9a4,FALSE,SUMIT
RR167414KW-BN,RING,2.0CTW TP/RD MULTI ROW BAND,1.9992,14KT,7.36,590.49,99,H SI,1.9992,0,0,"ROUND, TAPERED BAGUETTE",W,0,LADIES,,,FALSE,2.0CTW TP/RD MULTI ROW BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR167414KW-BN.jpg,5,,,TRUE,SUMIT
RR169110KW-ZA-S,RING,DS*10KW 2CTTWBAG/RND MULTI ROW RHRNG,1.9994,10KT,6.21,284.67,116,II23,1.9994,0,0,ROUND,W,0,LADIES,,,FALSE,DS*10KW 2CTTWBAG/RND MULTI ROW RHRNG,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR169110KW-ZA-S.jpg,6,,,TRUE,SUMIT
RR1692SS-AA-S,RING,1CTW TP/RD DOWN WRAP MULTI ROW BAND,0.9993,SILV,4.75,6.6,132,,0.9993,0,0,"ROUND, TAPERED BAGUETTE",,7,LADIES,,,FALSE,1CTW TP/RD DOWN WRAP MULTI ROW BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR1692SS-AA-S.jpg,4,,,TRUE,SUMIT
RR169410KWCZ,RING,1/2 CTW TP/RD LOOP OVER ITEM RING,0.5047,10KT,4.08,212.57,147,,0.5047,0,0,"ROUND, TAPERED BAGUETTE",W,0,LADIES,,,FALSE,1/2 CTW TP/RD LOOP OVER ITEM RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR169410KWCZ.jpg,2,,,TRUE,SUMIT
RR169510KW,RING,1/2 CTW TP/RD ITEM RING,0.5003,10KT,4.75,240.54,109,,0.5003,0,0,"ROUND, TAPERED BAGUETTE",W,0,LADIES,,,FALSE,1/2 CTW TP/RD ITEM RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR169510KW.jpg,5,,,TRUE,SUMIT
RR169610KW-JC,RING,.75CTW TP/RD MULTI ROW ROLL BAND,0.7614,10KT,3.78,216.63,81,,0.7614,0,0,"ROUND, TAPERED BAGUETTE",W,7,LADIES,,,FALSE,.75CTW TP/RD MULTI ROW ROLL BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR169610KW-JC.jpg,2,,,TRUE,SUMIT
RR169910KY-ST,RING,1/2 CTW TP/RD WRAP AROUND ITEM RING LP,0.494,10KT,2.8,128.35,82,II3/HI3,0.494,0,0,"ROUND, TAPERED BAGUETTE",Y,7,LADIES,,,FALSE,1/2 CTW TP/RD WRAP AROUND ITEM RING LP,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR169910KY-ST.jpg,3,e167869c9a9ad869,e167869c9a9ad869,FALSE,SUMIT
RR171110KY,RING,1/3CTW WHT DIA RD TWIST WRAP AROUND RING,0.334,10KT,2.54,132.33,29,,0.334,0,0,ROUND,Y,7,LADIES,,,FALSE,1/3CTW WHT DIA RD TWIST WRAP AROUND RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR171110KY.jpg,1,,,TRUE,SUMIT
RR172810KW-ST,RING,2.0CTW CHAMP/WHT RAINBOW DIA BAND,2.007,10KT,7.64,315.23,157,IJI3,2.007,0,0,,W,7,LADIES,,,FALSE,2.0CTW CHAMP/WHT RAINBOW DIA BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR172810KW-ST.jpg,10,,,TRUE,SUMIT
RR173410KW,RING,1.0CTW 3 STONE MULTI ROW TP/RD RING,1.0014,10KT,5.38,246.62,105,,1.0014,0,0,"ROUND, TAPERED BAGUETTE",W,0,LADIES,,,FALSE,1.0CTW 3 STONE MULTI ROW TP/RD RING,,,,,,,https://aneri-jewels-clean-images.s3.amazonaws.com/final_clean/rings/RR173410KW.jpg,3,,rings/RR173410KW.jpg,FALSE,SUMIT
RR173610KW-ST,RING,1/2 CTW DBL CNTR ROW TP/RD DIA BAND,0.5049,10KT,5.39,222.39,117,J I3,0.5049,0,0,"ROUND, TAPERED BAGUETTE",W,7,LADIES,,,FALSE,1/2 CTW DBL CNTR ROW TP/RD DIA BAND,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR173610KW-ST.jpg,2,,,TRUE,SUMIT
RR1752SS-AA-S,RING,.25CTW RD CLUSTER CTR CHANNEL SIDE RING,0.251,SILV,2.45,3.11,45,IJ23,0.251,0,0,ROUND,W,7,LADIES,,,FALSE,.25CTW RD CLUSTER CTR CHANNEL SIDE RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR1752SS-AA-S.jpg,1,,,TRUE,SUMIT
RR175410KW-ZA-S,RING,DS*10KWG 1/3CTTW CLSTR SPLTSHNK MG RG,0.326,10KT,3.5,160.44,59,,0.326,0,0,,W,0,LADIES,,,FALSE,DS*10KWG 1/3CTTW CLSTR SPLTSHNK MG RG,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR175410KW-ZA-S.jpg,4,,,TRUE,SUMIT
RR175610KWCZ,RING,2.00CTW MULTI ROW SWIRL RING,2.016,10KT,7.22,376.16,252,,2.016,0,0,,W,0,LADIES,,,FALSE,2.00CTW MULTI ROW SWIRL RING,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR175610KWCZ.jpg,1,,,TRUE,SUMIT
RR175910KW-KO-S,RING,.20CTW RD CLUSTER CTR W/ SPLIT SHANK SID,0.206,10KT,3.11,162.03,57,IJI3,0.206,0,0,ROUND,W,0,LADIES,,,FALSE,.20CTW RD CLUSTER CTR W/ SPLIT SHANK SID,,,,,,,https://aneri-image-tagging.s3.amazonaws.com/final_whitebg_renamed/rings/RR175910KW-KO-S.jpg,2,,,TRUE,SUMIT
